Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Charmander,"The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247241/charmander,2.0,-1,Sport,5.8,1,50,34.09188,-116.13733
"Tammy Pentacost","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247256/tammy-pentacost,2.2,-1,Sport,5.8,1,50,34.09188,-116.13733
Played,"Poker Face > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275241/played,1.6,-1,Sport,5.8,1,40,34.02749,-116.15106
"Well Played","Poker Face > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275248/well-played,1.8,-1,Sport,5.8,1,40,34.02749,-116.15106
"Aces & Eights","Poker Face > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275255/aces-eights,1.6,-1,Sport,5.8,1,45,34.02749,-116.15106
"Cigarettes Are Good For You","The Smoke Shop > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/111456735/cigarettes-are-good-for-you,2.6,-1,Sport,5.8,1,50,34.11817,-116.08306
"Penny Lane","Echo Rock - West Face > Echo Rock > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/112342512/penny-lane,2.5,-1,Sport,5.8,1,100,34.02513,-116.15617
Mineshat,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113437826/mineshat,2.3,-1,Sport,5.8,1,50,34.09669,-116.16054
"Rose Parade","Double Cross Rocks > Desert Queen Mine > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113735656/rose-parade,1.0,-1,Sport,5.8,1,50,34.0191,-116.0726
"Charlie’s Medicine","Back Attack Rock > Indian Head Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/114173850/charlies-medicine,1.8,-1,Sport,5.8,1,,34.09668,-116.04739
"Morning Glory","Alternate Approach crags > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/114261536/morning-glory,2.0,-1,Sport,5.8,1,60,34.01796,-116.04359
"Slippery Slope","Boortemus Clump > Iceberg Boulder Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116158425/slippery-slope,2.3,-1,Sport,5.8,1,65,34.08586,-116.14763
"Shit, It's A Brit","The Back Rocks > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/116173369/shit-its-a-brit,1.8,-1,Sport,5.8,1,50,33.98662,-116.0115
"Bitches Love Cake","The Back Rocks > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/116173386/bitches-love-cake,2.0,-1,Sport,5.8,1,35,33.98662,-116.0115
"unknown rte","The Smoke Shop > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/116247541/unknown-rte,0.8,-1,Sport,5.8,1,40,34.11817,-116.08306
"Medicinal Marijuana","Conrad Rock - (W. Face) > Conrad Rock > Oyster Bar Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/116434403/medicinal-marijuana,1.2,-1,Sport,5.8,1,35,33.98936,-116.14365
"Beak of the Week","Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118331592/beak-of-the-week,2.9,-1,Sport,5.8,1,60,34.02597,-116.0511
"Super Beak of the Desert","Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118331678/super-beak-of-the-desert,1.7,-1,Sport,5.8,1,35,34.02597,-116.0511
"Unknown 5.8","Magic Mountain > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118763821/unknown-58,1.0,-1,Sport,5.8,1,30,34.07196,-116.03985
"Unknown 5.8 #2","Magic Mountain > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118763842/unknown-58-2,1.0,-1,Sport,5.8,1,30,34.07196,-116.03985
"Chemical Aubrey","Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/120127014/chemical-aubrey,1.5,-1,Sport,5.8,1,40,34.02597,-116.0511
"Legal in Denmark","Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/121550154/legal-in-denmark,2.0,-1,Sport,5.8,1,40,34.02597,-116.0511
"Will o' the Wisp","Orange Face > The Safe Zone > Indian Head Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/121871065/will-o-the-wisp,2.0,-1,Sport,5.8,1,35,34.09403,-116.05032
"Bird Leg","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/124061718/bird-leg,0.0,-1,Sport,"5.8 PG13",1,45,34.10966,-116.17254
"Limpy Grandma","Copenhagen Wall > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107938248/limpy-grandma,2.0,-1,Sport,5.8,1,30,34.02293,-116.17802
"Bev Doolittle","Snickers - South Face Right > Snickers - South Face > Snickers > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/125583683/bev-doolittle,1.0,-1,Sport,5.8,1,30,34.02443,-116.1497
"Gully Lower Face","West Tiers (Upper Tier) > West Tiers > Split Rocks East > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/126132522/gully-lower-face,2.0,-1,"Sport, TR",5.8,1,30,34.00954,-116.05366
"Unconscious Obscenity","Lenticular Dome > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721801/unconscious-obscenity,2.1,-1,Sport,5.8+,1,70,34.04253,-116.14939
McStain,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106046738/mcstain,1.9,-1,Sport,5.8+,1,75,34.09514,-116.1586
Bish,"Escape Rock (Northeast Face) > Escape Rock > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106761113/bish,3.1,-1,Sport,5.8+,2,150,34.03406,-116.14811
"Keith's Ripped Back","Lechlinski Crack Formation > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106770912/keiths-ripped-back,1.7,-1,Sport,5.8+,1,45,33.94356,-116.07787
"John's Giggly Bum Cheeks","The Hen House > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106784999/johns-giggly-bum-cheeks,1.0,-1,Sport,5.8+,1,50,33.9867,-116.04526
Eggshell,"The Hen House > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788482/eggshell,1.8,-1,Sport,5.8+,1,40,33.9867,-116.04526
"Weiner Inspector","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320197/weiner-inspector,1.7,-1,Sport,5.8+,1,40,34.10966,-116.17254
"Bankruptsy Boob Job","Manny Rock > Contact Mine Road Area (aka Brittny's Area) > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/110220733/bankruptsy-boob-job,1.3,-1,Sport,5.8+,1,35,34.06726,-116.0421
Carmax,"Manny Rock > Contact Mine Road Area (aka Brittny's Area) > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/110220741/carmax,1.8,-1,Sport,5.8+,1,40,34.06726,-116.0421
"The Arena","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247274/the-arena,1.4,-1,Sport,5.8+,1,50,34.09188,-116.13733
"Crazy Xenoliths","Lechlinski Crack Formation > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111266996/crazy-xenoliths,1.9,-1,Sport,5.8+,1,50,33.94356,-116.07787
"Liquor in the Front","Poker Face > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/111337617/liquor-in-the-front,1.7,-1,Sport,5.8+,1,50,34.02749,-116.15106
"Poker in the Rear","Poker Face > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/111337635/poker-in-the-rear,1.4,-1,Sport,5.8+,1,50,34.02749,-116.15106
Shish-Ka-Bill,"Apparition Rock (Rear) > Apparition Rock > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111456589/shish-ka-bill,1.8,-1,Sport,5.8+,1,50,34.09215,-116.16403
Bubba-Do,"The Cuckoo's Nest > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/112207128/bubba-do,1.5,-1,Sport,5.8+,1,55,34.03357,-116.16007
"Flight 360","(d) North 40 (aka Doolittle House Area) > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/112208421/flight-360,2.3,-1,Sport,5.8+,1,30,34.11578,-116.23102
"Shake the Snake","Indian Palisades Corridor > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116157123/shake-the-snake,1.9,-1,Sport,"5.8+ PG13",1,70,34.09365,-116.15436
Raid,"The Back Rocks > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/119615075/raid,1.8,-1,Sport,5.8+,1,60,33.98662,-116.0115
"Easter Overflow","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105884241/easter-overflow,1.9,-1,Sport,5.9-,1,50,34.09627,-116.15662
Jonesing,"Happy Hour Area > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107037382/jonesing,1.0,-1,Sport,5.9-,1,35,33.9568,-116.0225
"Pretty Woman","Pretty Woman Rock > Iceberg Boulder Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271846/pretty-woman,2.5,-1,Sport,5.9-,1,40,34.08609,-116.14341
"Elbonian Arete","Dilbert Dome > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/110851360/elbonian-arete,1.0,-1,Sport,5.9-,1,,34.01731,-116.14415
"Dead Bees","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721804/dead-bees,2.2,-1,Sport,5.9,1,60,34.0047,-116.05874
"Lead Us Not Into Temptation","North Astro Dome - Southwest Face > North Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721903/lead-us-not-into-temptation,2.5,-1,Sport,5.9,1,80,34.03859,-116.14801
"House of the Homeless","North Horror Rock - South & East Faces > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722176/house-of-the-homeless,1.8,-1,Sport,5.9,1,50,33.9982,-116.14634
"Stairway to Kevin","Fraggle Rock > Desert Queen Mine > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723031/stairway-to-kevin,1.8,-1,Sport,5.9,1,60,34.02244,-116.06147
"Pinky and the Brain","Isles in the Sky (Southeast Face) > Isles in the Sky > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723412/pinky-and-the-brain,1.9,-1,Sport,5.9,1,90,34.0041,-116.05903
"Enter at Your Own Risk","Cavern Rock > Cave Corridor Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723439/enter-at-your-own-risk,1.0,-1,Sport,5.9,1,40,34.00279,-116.13468
"Sexy Grandma","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723454/sexy-grandma,2.7,-1,Sport,5.9,1,80,34.01661,-116.16386
"The Bee's Knees","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723532/the-bees-knees,2.0,-1,Sport,5.9,1,60,34.0047,-116.05874
"Yasmine Bleeth","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724492/yasmine-bleeth,2.9,-1,Sport,5.9,1,90,34.06957,-116.16993
"Trembling Toes","Surprise Rock > East Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725140/trembling-toes,1.3,-1,Sport,5.9,1,120,34.04177,-116.14396
"Lay Back and Enjoy It (aka A Dog In The Ass)","North Horror Rock - South & East Faces > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725260/lay-back-and-enjoy-it-aka-a-dog-in-the-ass,1.8,-1,Sport,5.9,1,50,33.9982,-116.14634
Gandy,"Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725692/gandy,2.2,-1,Sport,5.9,1,50,34.06957,-116.16993
Riblet,"Bronto Rock > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725701/riblet,2.0,-1,Sport,5.9,1,20,33.96083,-116.021
"Lesbian Lust","Zsa Zsa Gabor Memorial Boulder > North Hollywood > Hollywood Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725866/lesbian-lust,3.2,-1,Sport,5.9,1,40,34.03514,-116.05199
Godspeed,"Zsa Zsa Gabor Memorial Boulder > North Hollywood > Hollywood Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725881/godspeed,1.3,-1,Sport,5.9,1,30,34.03514,-116.05199
Poodlephile,"Saddle Rocks - Skirt  (South Face) > (a) Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105803304/poodlephile,3.5,-1,Sport,5.9,1,60,33.99381,-116.14014
"A Bull with Gas","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106044947/a-bull-with-gas,2.3,-1,Sport,5.9,1,100,34.06957,-116.16993
"Bivvy Kitten","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106047061/bivvy-kitten,1.4,-1,Sport,5.9,1,70,34.09627,-116.15662
Peckerwood,"Torre Del Sol > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106062861/peckerwood,2.0,-1,Sport,5.9,1,60,33.98721,-116.01211
"My Balls feel like a Pair of Maracas","Little Rock Candy Mountain > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106297062/my-balls-feel-like-a-pair-of-maracas,1.7,-1,Sport,5.9,1,40,34.02386,-116.15132
"The Pincher","Ben Dover Face > Echo Cove > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106544607/the-pincher,2.0,-1,Sport,5.9,1,30,34.02545,-116.15859
"Nathletic Endeavor","Natural Light Wall > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106716702/nathletic-endeavor,1.3,-1,Sport,5.9,1,40,33.9546,-116.02771
"The Chick Magnet","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106745090/the-chick-magnet,2.3,-1,Sport,5.9,1,50,34.08779,-116.13661
"Angel's Desire","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748390/angels-desire,1.9,-1,Sport,5.9,1,40,34.08779,-116.13661
"The Golden Umbrella","Lazy Dome > Grey Giant Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106750066/the-golden-umbrella,2.0,-1,Sport,5.9,1,70,34.06313,-116.15402
Lockerbie,"Locker Rock > Up  Canyon Crags > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/106752271/lockerbie,1.0,-1,Sport,5.9,1,50,34.12817,-116.07306
"Timber Wolf","Thrutcher Dome > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106754388/timber-wolf,3.0,-1,Sport,5.9,1,50,34.04558,-116.1435
"Split Tail","The Pyramid > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106760023/split-tail,1.0,-1,Sport,5.9,2,100,34.07859,-116.1451
Pheremone,"The Great White Face > Indian Head Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106761240/pheremone,2.0,-1,Sport,5.9,1,80,34.0982,-116.0615
"The Loose Man","Loose Man Rock > The Bond Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106784021/the-loose-man,2.3,-1,Sport,5.9,1,50,34.02083,-116.05336
Urdu,"Beluga Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787565/urdu,2.0,-1,Sport,5.9,1,50,34.02081,-116.05681
Babaloos,"Butterbags Buttress > Cottonwood Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788440/babaloos,3.0,-1,Sport,5.9,1,70,33.71885,-115.80655
"Red, White, and Boys","Ash Gordon Rock > South Wonderland Approach > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106789302/red-white-and-boys,2.0,-1,Sport,5.9,1,50,34.03187,-116.14073
Cougar.com,"Anger Management Cliffs > Negropolis Area > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106820187/cougarcom,2.3,-1,Sport,5.9,1,40,34.06295,-116.22325
"Love Nugget","SE Boulders > Approach Road Crags > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106823741/love-nugget,1.0,-1,Sport,5.9,1,50,34.00932,-116.04807
"I Love Animals, They Taste Good","Peta Crag > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/106826117/i-love-animals-they-taste-good,2.8,-1,Sport,5.9,1,90,34.11167,-116.07274
"Cat, The Other White Meat","Peta Crag > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/106826523/cat-the-other-white-meat,3.0,-1,Sport,5.9,1,100,34.11167,-116.07274
Sugartits,"Mel Gibson Spire of Tranquility > Real Hidden Valley Vicinity > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106845315/sugartits,1.7,-1,Sport,5.9,1,45,34.00874,-116.16925
"Three Day Stubble","Stubble Face > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106856004/three-day-stubble,1.7,-1,Sport,5.9,1,60,34.09169,-116.13778
"Drinkin' Buddy","Schlitz Pillars > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106856026/drinkin-buddy,2.5,-1,Sport,5.9,1,40,34.09132,-116.13811
"Mr. Bunny Goes Rollerskating","Rabbit Warren - Northeast Boulder > Rabbit Warren > Cap Rock Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106958986/mr-bunny-goes-rollerskating,2.0,-1,Sport,5.9,1,30,33.98636,-116.16013
"Bologny Ponie","Endangered Species Dome > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107011930/bologny-ponie,2.0,-1,Sport,5.9,1,80,33.95668,-116.02221
"Texas Big Hair","Cuddlebone Dome > South Wonderland Approach > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107087067/texas-big-hair,1.3,-1,Sport,5.9,1,80,34.03599,-116.14049
"My Naughty Little Donkey","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320207/my-naughty-little-donkey,2.1,-1,Sport,5.9,1,50,34.10966,-116.17254
"Bongo Johnnie","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320250/bongo-johnnie,1.8,-1,Sport,5.9,1,60,34.10966,-116.17254
"The Black Tuna","Big Hunk (Southwest Face) > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350648/the-black-tuna,1.7,-1,Sport,5.9,1,60,34.02712,-116.15094
"Samurai Sword","Samurai Jack > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107972028/samurai-sword,1.8,-1,Sport,5.9,1,50,33.9605,-116.0187
"Shaggy Dog (aka Route 1056)","South Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/108068309/shaggy-dog-aka-route-1056,1.3,-1,Sport,5.9,1,50,34.00123,-116.13668
Squidbillies,"The Elf's Hat > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108193190/squidbillies,2.3,-1,Sport,5.9,1,45,34.07095,-116.04
"Kat's Meow","Boortemus Clump > Iceberg Boulder Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271443/kats-meow,2.4,-1,Sport,5.9,1,70,34.08586,-116.14763
Wildman,"Boortemus Clump > Iceberg Boulder Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271808/wildman,2.4,-1,Sport,5.9,1,80,34.08586,-116.14763
Dogman,"Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271930/dogman,1.7,-1,Sport,5.9,1,40,34.10114,-116.13393
Amsterdam,"Apparition Rock (Rear) > Apparition Rock > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281593/amsterdam,2.4,-1,Sport,5.9,1,60,34.09215,-116.16403
"Body Bag","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281643/body-bag,1.5,-1,Sport,5.9,1,40,34.10114,-116.13393
"Carlos Danger","Stirrup Rock - South Face > Stirrup Rock > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108282669/carlos-danger,1.8,-1,Sport,5.9,1,90,33.96024,-116.02029
"Tricky Dick","Watergate Rock > Watergate Rock Area > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/110341443/tricky-dick,2.3,-1,Sport,5.9,1,70,34.0115,-116.14631
"Snot Slot","Lakeside Rock North (aka Oregon Trail) > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/110516039/snot-slot,2.2,-1,Sport,5.9,1,70,34.03276,-116.14471
"Sexy Bolt","Lost Pencil > Jerry's Quarry and Lost Pencil Areas > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111252288/sexy-bolt,2.0,-1,Sport,5.9,1,60,33.95228,-116.10109
Pull,"Cunning Rock, Southeast Face > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/111635651/pull,2.2,-1,Sport,5.9,1,40,34.00274,-116.057
"Space Aids","Empire Wall > Group Campsite 11 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111924046/space-aids,2.0,-1,Sport,5.9,1,50,34.09573,-116.16516
"Flight Recorder","(d) North 40 (aka Doolittle House Area) > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/112208437/flight-recorder,2.0,-1,Sport,5.9,1,30,34.11578,-116.23102
Borat,"East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/113716679/borat,1.9,-1,"Sport, TR",5.9,1,80,34.00051,-116.14604
"Midday Lightning","Watergate Rock > Watergate Rock Area > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/114002995/midday-lightning,1.9,-1,Sport,5.9,1,50,34.0115,-116.14631
"Hippo Paradise","Indian Palisades Corridor > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114030268/hippo-paradise,2.3,-1,Sport,5.9,1,40,34.09365,-116.15436
"Elizabeth Hurley","Back Attack Rock > Indian Head Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/114173922/elizabeth-hurley,1.7,-1,Sport,5.9,1,,34.09668,-116.04739
Paco,"Conrad Rock - (W. Face) > Conrad Rock > Oyster Bar Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/116440929/paco,2.0,-1,Sport,5.9,1,35,33.98936,-116.14365
"Bath Water","Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/116794251/bath-water,3.4,-1,Sport,5.9,1,40,34.02597,-116.0511
"Du Hast Mich","East Side > Approach Road Crags > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/117721245/du-hast-mich,2.3,-1,Sport,5.9,1,55,34.00727,-116.05138
"Desert Sensation","Futthead Rock > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118358710/desert-sensation,3.0,-1,Sport,"5.9 PG13",1,40,34.07028,-116.04411
"An Erection Lasting Longer Than 5 Hours","Transcendence Cliff > (e) Forty Nine Palms Oasis Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/118785935/an-erection-lasting-longer-than-5-hours,2.0,-1,Sport,5.9,1,30,34.12702,-116.11507
"Talk to Animals","(d) North 40 (aka Doolittle House Area) > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/118791115/talk-to-animals,1.0,-1,Sport,"5.9 PG13",1,50,34.11578,-116.23102
