Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Chimpanzabubbas,"2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106765758/chimpanzabubbas,3.2,-1,Trad,5.10c,1,80,38.15323,-80.93233
"Jumpin' Ring Snakes","6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105973930/jumpin-ring-snakes,2.9,-1,Trad,5.9,1,85,38.05092,-81.07276
Magnatude,"2. First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106480207/magnatude,3.5,-1,Sport,5.11d,1,80,38.04588,-81.06645
"Party Till Yer Blind","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106759066/party-till-yer-blind,3.5,-1,Trad,5.10b,1,90,38.05569,-81.06276
"Ghandian Dilution","2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106892150/ghandian-dilution,2.9,-1,Sport,5.11c,1,60,38.15323,-80.93233
"Cat Food","2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106703654/cat-food,2.9,-1,Sport,5.11d,1,75,38.15323,-80.93233
"Two-Tone Arete","6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106179925/two-tone-arete,3.4,-1,Sport,5.10b,1,65,38.06239,-81.06757
Maranatha,"3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106175499/maranatha,3.1,-1,Trad,5.10c,1,65,38.07311,-81.07947
"The Great Reefer Barrier","Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107219249/the-great-reefer-barrier,3.5,-1,Trad,5.10a,1,60,38.2422,-80.83949
"Straight Outta Lockmont","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107829637/straight-outta-lockmont,2.8,-1,Sport,5.9,1,70,38.2338,-80.8552
"End of Innocence","Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106886445/end-of-innocence,3.0,-1,Sport,5.11c,1,60,38.1151,-81.14094
"Linear Encounters","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105997953/linear-encounters,3.8,-1,Trad,5.11a,1,90,38.05598,-81.06313
"Ben Dunne","1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106919793/ben-dunne,3.1,-1,Trad,5.10a,1,70,38.14319,-80.91967
"Autumn Fire","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107082571/autumn-fire,3.2,-1,Trad,5.10b,1,70,38.05569,-81.06276
"Oh, It's You Bob","2. First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107818637/oh-its-you-bob,3.2,-1,Sport,5.11b,1,80,38.04588,-81.06645
Butterbeans,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105951076/butterbeans,3.2,-1,Trad,5.10a,1,50,38.07178,-81.08006
"Flirting with E","The Long Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106001347/flirting-with-e,3.6,-1,Sport,5.11d,1,60,38.24137,-80.84379
"Hard Core Female  Thrash","6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107797850/hard-core-female-thrash,3.2,-1,Sport,5.11c,1,70,38.05092,-81.07276
"All The Right Moves","6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108105086/all-the-right-moves,3.4,-1,Sport,5.11d,1,90,38.05092,-81.07276
"The Shining","5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108286570/the-shining,3.8,-1,Trad,5.11a,1,80,38.04953,-81.07039
"Quick Robin, to the Batcrack!","6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106021084/quick-robin-to-the-batcrack,3.0,-1,Trad,5.10-,1,80,38.05129,-81.03222
"Great White Dihedral aka Begoon/Artz Corner","3 Greatest Show Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108443815/great-white-dihedral-aka-begoonartz-corner,3.8,-1,Trad,5.9+,1,90,38.15303,-80.93231
"Homer Erectus","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105966399/homer-erectus,2.9,-1,Sport,5.11c,1,85,38.05317,-81.05956
"Voyeur Variation","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106171352/voyeur-variation,3.4,-1,Trad,5.10a,1,80,38.0536,-81.05917
Crescenta,"8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106039070/crescenta,3.8,-1,Trad,5.10a,1,80,38.05999,-81.06543
"Celibate Mallard","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106874818/celibate-mallard,3.7,-1,Trad,5.10c,1,90,38.05632,-81.05225
Spiderwand,"5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106023192/spiderwand,3.5,-1,Trad,5.10b,1,80,38.05238,-81.03324
Realignment,"Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105943599/realignment,3.2,-1,"Trad, TR",5.10d,1,80,38.08299,-81.08043
"Mo' Betta' Holds","6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106415972/mo-betta-holds,3.1,-1,Sport,5.11d,1,80,38.05092,-81.07276
"Six Dollars a.k.a. Hot and Bothered","The Long Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106602644/six-dollars-aka-hot-and-bothered,3.5,-1,Sport,5.11d,1,60,38.24137,-80.84379
Zealous,"Zealous Area > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106040108/zealous,3.4,-1,Trad,5.10d,1,65,38.08435,-81.08108
"Strip Tease","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108359076/strip-tease,2.8,-1,Sport,5.12a,1,50,38.14336,-80.91556
"King of Swing","02. Kingfish > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107653191/king-of-swing,3.7,-1,Trad,5.11a,1,50,38.09886,-81.09547
"First, Last, and Always","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108915349/first-last-and-always,3.5,-1,Sport,5.12a,1,100,38.14336,-80.91556
Flounder,"Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107829690/flounder,3.0,-1,Sport,5.11a,1,50,38.2338,-80.8552
"Team Machine","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105944170/team-machine,3.5,-1,Sport,5.12a,1,80,38.07178,-81.08006
Trojans,"2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106491043/trojans,3.6,-1,Trad,5.11c,1,60,38.15323,-80.93233
"Sequence of Events","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117711374/sequence-of-events,2.9,-1,Sport,5.10b,1,80,38.1138,-81.13935
Spectre,"D) Idol Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105997950/spectre,3.7,-1,Trad,5.11b,1,90,38.05435,-81.06164
"Sheer Energy","10. Central Bubba > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106179879/sheer-energy,3.1,-1,Sport,5.11a,1,60,38.0909,-81.0892
"Tabasco Fur","4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106765674/tabasco-fur,3.3,-1,Trad,5.10a,1,80,38.15369,-80.93558
"Agent Orange","3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105961569/agent-orange,4.0,-1,Trad,5.11d,1,70,38.07311,-81.07947
"The World's Hardest Five Twelve","2. First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107164374/the-worlds-hardest-five-twelve,3.4,-1,Sport,5.12a,1,60,38.04588,-81.06645
"Government Overreach","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117711338/government-overreach,3.5,-1,Sport,5.11a,1,80,38.1138,-81.13935
"Mr. Mogley","5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106491844/mr-mogley,3.4,-1,Sport,5.11c,1,70,38.15655,-80.93978
"The Bonemaster Gear Fling","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106259957/the-bonemaster-gear-fling,2.9,-1,Sport,5.11c/d,1,70,38.05426,-81.05828
"Unbroken Chain","Sunshine Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105966927/unbroken-chain,3.8,-1,Sport,5.12a/b,1,80,38.0752,-81.0891
"Stolen Kisses","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/110196630/stolen-kisses,3.3,-1,Trad,5.9,1,100,38.05474,-81.05704
Arachniphobia,"5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106491911/arachniphobia,3.6,-1,Trad,5.9,1,70,38.15655,-80.93978
"Second Thoughts","3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106137047/second-thoughts,2.8,-1,Trad,5.9+,1,50,38.04716,-81.06756
"Englishman's Crack","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105944192/englishmans-crack,3.2,-1,Trad,5.11b,1,85,38.07178,-81.08006
"Gemini Crack Right","4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105964405/gemini-crack-right,3.1,-1,Trad,5.10a,1,50,38.07434,-81.07957
"The Prowesse","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106385760/the-prowesse,3.4,-1,Trad,"5.9 R",1,120,38.05598,-81.06313
Minotaur,"3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114216111/minotaur,3.3,-1,Sport,5.11c,1,80,38.14295,-80.91755
"You, Watch the Clocks!","1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112305837/you-watch-the-clocks,3.0,-1,Sport,5.10c,1,90,38.14319,-80.91967
Tongulation,"08. Ames Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107892808/tongulation,3.0,-1,Sport,5.11a/b,1,70,38.09182,-81.09286
"Crescent Moon","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106171358/crescent-moon,3.0,-1,Trad,5.7,1,80,38.05426,-81.05828
Concertina,"7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108341752/concertina,3.9,-1,Sport,5.12a,1,80,38.05053,-81.03102
"Welcome to Beauty","8) Ram's Head > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106719972/welcome-to-beauty,4.0,-1,Trad,5.11b,1,120,38.04972,-81.02993
"Dying for a Living","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117886340/dying-for-a-living,3.1,-1,Sport,5.10a,1,80,38.1138,-81.13935
"Indian Summer","Pirate's Cove > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106386696/indian-summer,3.8,-1,Trad,5.11a,1,50,38.2427,-80.8485
"Idol Point Arete","D) Idol Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106434129/idol-point-arete,3.5,-1,Sport,5.12a,1,80,38.05435,-81.06164
Technarete,"L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106421448/technarete,3.4,-1,Trad,5.10b,1,80,38.05577,-81.05541
"So Freakin' Fun","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107257199/so-freakin-fun,3.2,-1,Sport,5.10d,1,70,38.09307,-81.09555
"Porter for Recorder","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108678086/porter-for-recorder,3.9,-1,Sport,5.11d,1,80,38.22643,-80.85637
"Dresden Corner","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105961494/dresden-corner,3.9,-1,Trad,"5.11d R",1,70,38.07178,-81.08006
"Holy Mackerel","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107865519/holy-mackerel,3.0,-1,Trad,5.8,1,50,38.2338,-80.8552
"Shack Rouster","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117081047/shack-rouster,3.1,-1,Sport,5.11c,1,50,38.1138,-81.13935
"Steve Martin's Face","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107521908/steve-martins-face,3.9,-1,Trad,5.11c,1,80,38.05238,-81.03324
"Roy's Lament","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106946228/roys-lament,2.9,-1,Trad,5.9,1,90,38.05632,-81.05225
"Bust a Move","4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106765628/bust-a-move,3.0,-1,Sport,5.10d,1,60,38.15369,-80.93558
"Goofer's Retreat","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106046103/goofers-retreat,3.2,-1,Trad,5.8+,1,90,38.05999,-81.06543
Tattoo,"N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105970475/tattoo,3.3,-1,Sport,5.12a,1,75,38.05632,-81.05225
"Carolina Crocker and the Tipple of  Doom","4. Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107634221/carolina-crocker-and-the-tipple-of-doom,3.7,-1,Sport,5.12a,1,90,38.04821,-81.06853
"The Stick","M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106259892/the-stick,3.0,-1,Sport,5.11d,1,90,38.05596,-81.05393
"Johnny Bravo","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108468844/johnny-bravo,3.6,-1,Trad,5.10a,1,50,38.2338,-80.8552
"Your Mother...","3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105993531/your-mother,3.1,-1,Trad,5.9,1,50,38.07311,-81.07947
Recondite,"L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107394748/recondite,4.0,-1,Trad,5.11b,1,90,38.05577,-81.05541
Dominaire,"Domino Point > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109175873/dominaire,3.8,-1,Trad,5.7,1,100,38.04684,-81.04953
"Party All the Time","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106171317/party-all-the-time,3.6,-1,Trad,5.10b,1,85,38.05569,-81.06276
"The Diddler","L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106784281/the-diddler,3.1,-1,Trad,5.10b,1,80,38.05577,-81.05541
"New Fangled Dangle","M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106660115/new-fangled-dangle,3.9,-1,Trad,5.11a,1,80,38.05596,-81.05393
"Raiders of the Lost Crag","4. Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107634200/raiders-of-the-lost-crag,3.5,-1,Trad,5.10b,1,90,38.04821,-81.06853
"What a Jam","K) Scream Seam Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106001159/what-a-jam,3.2,-1,Trad,5.9,1,70,38.05542,-81.05611
Hourglass,"R) The Cirque > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107389351/hourglass,2.8,-1,Sport,5.12a,1,70,38.05615,-81.04359
"New Life","R) The Cirque > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106837400/new-life,2.9,-1,Sport,5.11b/c,1,100,38.05615,-81.04359
Erotica,"M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106961445/erotica,3.4,-1,Sport,5.12a,1,90,38.05596,-81.05393
"Fired for Sandbagging","11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106073353/fired-for-sandbagging,2.8,-1,Sport,5.12a,1,70,38.09087,-81.08835
"Basic Bubba Crack","11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105991892/basic-bubba-crack,3.0,-1,Trad,5.9,1,75,38.09087,-81.08835
Promised,"4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106190832/promised,3.0,-1,Trad,5.10b,1,60,38.07434,-81.07957
Harmony,"Domino Point > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109175881/harmony,3.9,-1,Sport,5.11c,1,85,38.04684,-81.04953
"The Beckoning","South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107171587/the-beckoning,3.9,-1,Trad,5.12a,1,80,38.0416,-81.0376
Transcendence,"7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106064737/transcendence,3.2,-1,Sport,5.11d,1,80,38.05053,-81.03102
"Right Son of Thunder","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106032593/right-son-of-thunder,3.9,-1,Trad,5.11+,1,80,38.05053,-81.03102
"The Magnificent Pudcasso","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107361227/the-magnificent-pudcasso,3.4,-1,Sport,5.12a,1,90,38.05598,-81.06313
"Michelin Man Original Finish","08. Ames Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108850496/michelin-man-original-finish,3.8,-1,Sport,5.12-,1,70,38.09182,-81.09286
"No Way, Jose'","The Long Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106271005/no-way-jose,2.8,-1,Sport,5.11b,1,50,38.24137,-80.84379
"Face it Bubba","11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106421318/face-it-bubba,3.3,-1,Trad,5.11a,1,70,38.09087,-81.08835
"Straight Up and Stiff","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106198229/straight-up-and-stiff,3.5,-1,Trad,5.11a,1,90,38.05317,-81.05956
"Soul Patch","5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106491892/soul-patch,2.9,-1,Sport,5.11a,1,70,38.15655,-80.93978
"Big Top","3 Greatest Show Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107138688/big-top,3.5,-1,Trad,5.12a,1,70,38.15303,-80.93231
"The Will To Power","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106890310/the-will-to-power,3.7,-1,Trad,"5.11c R",1,90,38.05238,-81.03324
[Redacted],"[Redacted] > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107768354/redacted,4.0,-1,Trad,"5.12a PG13",1,90,38.05372,-81.03333
"Finger Crack in White Corner","South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106001180/finger-crack-in-white-corner,4.0,-1,Trad,5.12-,1,80,38.0416,-81.0376
Air,"6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106293315/air,4.0,-1,Trad,5.11a,1,70,38.05129,-81.03222
"Fat Man's Folly","6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106064677/fat-mans-folly,3.2,-1,Trad,5.9,1,80,38.05129,-81.03222
"First Strike","5 First Strike Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106073387/first-strike,3.1,-1,Trad,5.10a,1,50,38.07637,-81.07911
"Let's Get Physical","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106602674/lets-get-physical,3.8,-1,Trad,5.12a,1,70,38.07178,-81.08006
"Grand Space","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106193724/grand-space,3.5,-1,Trad,5.11b,1,100,38.05999,-81.06543
Yesterdaze,"6. Cambodia > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114118203/yesterdaze,4.0,-1,Trad,5.10c,1,90,38.13843,-80.90748
"Look Who's Pulling","09. Rainbow Ledge Area > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106035742/look-whos-pulling,3.0,-1,Sport,5.11b,1,40,38.09088,-81.0903
"Shiny Faces","7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106342328/shiny-faces,3.2,-1,Trad,5.10d,1,60,38.06056,-81.06663
"La Senora No Contenta","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109427635/la-senora-no-contenta,2.8,-1,Sport,5.11c,1,90,38.14336,-80.91556
"Chopping Bloc","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108668551/chopping-bloc,3.7,-1,"Sport, Aid","5.12a A0",1,60,38.22643,-80.85637
"Take Me Over the Edge","Lost World > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/111994482/take-me-over-the-edge,3.8,-1,Trad,5.9,1,100,38.2274,-80.85231
"Back with My Kind","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/113924628/back-with-my-kind,4.0,-1,Trad,5.11d,1,90,38.05632,-81.05225
"Mig Squadron","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109094662/mig-squadron,3.7,-1,Trad,5.10d,1,80,38.05632,-81.05225
"Riding the Crest of the Wave","D) Idol Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105966408/riding-the-crest-of-the-wave,3.1,-1,Trad,5.9,1,140,38.05435,-81.06164
"Orchestration For a Dance","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120736986/orchestration-for-a-dance,3.3,-1,Sport,5.10c,1,70,38.1138,-81.13935
Bender,"Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106946283/bender,2.9,-1,Sport,5.11d,1,70,38.2338,-80.8552
"Tabasco Fart","4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106883450/tabasco-fart,2.9,-1,Trad,5.7,1,,38.15369,-80.93558
"Emerald Dance","6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108114552/emerald-dance,3.2,-1,Trad,"5.9+ PG13",1,100,38.06239,-81.06757
"Churning In the Butter","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106372895/churning-in-the-butter,3.3,-1,Sport,5.11b,1,90,38.05651,-81.04878
"Buried Treasure","3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120395110/buried-treasure,3.9,-1,Trad,5.11c,1,80,38.04716,-81.06756
Tworgasaminimum,"06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108466144/tworgasaminimum,3.3,-1,Trad,5.10a,1,60,38.09307,-81.09555
"China Crisis","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106875740/china-crisis,3.0,-1,"Sport, TR",5.11a,1,40,38.09307,-81.09555
"Boogie Choose","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119934757/boogie-choose,3.6,-1,Sport,5.11,1,55,37.79566,-81.14446
